EARNINGS,S,SM,SF,MALE,AGE,ETHBLACK,ETHHISP,DATE,EXP
16.83,16,16,16,1,29,0,0,2011,2.865385
14.42,16,16,16,0,28,0,0,2011,2.807692
25,17,12,14,1,29,0,0,2011,7.115385
27.51,13,13,11,1,31,0,0,2011,5.846154
49.61,14,12,12,1,30,0,0,2011,11.73077
18.27,16,18,20,1,27,0,0,2011,3.711539
19.5,16,18,13,0,28,0,0,2011,3.365385
5.5,14,13,9,0,30,0,1,2011,4.288462
14,18,12,12,0,28,0,0,2011,4.615385
13.29,16,16,12,1,31,0,0,2011,8.269231
24.13,16,16,12,1,28,0,0,2011,3.923077
26.44,16,19,16,1,29,0,0,2011,6.711538
7.75,12,12,12,0,29,0,0,2011,10.01923
21.63,17,12,12,0,30,0,0,2011,5.903846
15,17,13,12,1,28,0,0,2011,5.615385
37.5,20,12,14,0,30,0,0,2011,1.980769
5.25,12,12,12,1,30,0,0,2011,9.673077
20.38,16,12,12,0,29,0,0,2011,6.788462
21.5,16,16,16,0,31,0,0,2011,9.384615
35,19,16,16,0,29,0,0,2011,4.730769
18.32,16,14,16,0,30,0,0,2011,7.788462
16.92,17,16,18,1,30,0,0,2011,6.461538
13.46,16,16,18,0,27,0,0,2011,4.5
16.03,11,16,18,1,30,0,0,2011,11.82692
13.69,9,14,12,0,30,0,1,2011,13.34615
14.63,17,14,13,0,31,0,0,2011,7.807693
12,18,12,12,0,27,0,0,2011,2.730769
13.9,18,12,12,0,30,0,0,2011,5.961538
15.38,16,14,14,0,28,0,0,2011,6.75
9.5,14,12,14,1,30,0,0,2011,5.403846
8.5,11,12,12,1,28,0,0,2011,8.288462
9,12,12,12,0,31,0,0,2011,5.903846
7.25,11,12,12,0,27,0,0,2011,1.980769
14.24,14,12,12,0,28,0,0,2011,5.596154
44.38,13,14,12,1,31,0,0,2011,9.884615
15.5,16,14,12,1,27,0,0,2011,3.769231
48.08,12,12,12,1,30,0,0,2011,11.71154
15.5,12,12,12,1,30,0,0,2011,12.23077
13.77,13,12,12,0,29,0,0,2011,10.63461
21.79,13,12,14,1,31,0,0,2011,12.34615
8.25,12,12,12,0,30,0,1,2011,8.25
29.81,14,18,12,1,27,0,0,2011,1
28.5,19,14,18,0,30,0,0,2011,3.634615
11,16,14,18,1,27,0,0,2011,4.75
10.5,12,11,10,1,31,0,1,2011,7.461538
17,9,12,15,1,27,0,0,2011,9.865385
9.27,16,18,18,1,27,0,0,2011,4.096154
13,10,12,9,1,28,0,0,2011,6.25
25.64,16,14,13,1,29,0,0,2011,7.673077
9.35,10,12,12,1,29,0,0,2011,9.115385
20,12,13,14,1,31,0,0,2011,12.38461
15.12,12,13,14,1,29,0,0,2011,11.82692
8.75,13,13,14,0,27,0,0,2011,4.788462
23.08,17,14,18,0,30,0,0,2011,6.480769
15,16,14,18,1,28,0,0,2011,4.307693
19.23,16,16,18,0,31,0,0,2011,8.769231
29.91,16,15,16,1,31,0,0,2011,8.673077
34.01,16,15,16,0,29,0,0,2011,6.634615
12.32,10,12,15,1,27,0,0,2011,9.673077
14.17,11,12,12,1,29,0,0,2011,11.78846
8.5,6,12,15,1,29,0,0,2011,5.057693
8,8,8,11,1,27,0,0,2011,9.884615
11.05,16,15,14,0,27,0,0,2011,5.096154
18,12,12,10,0,30,0,0,2011,11.57692
17.2,16,16,14,1,27,0,0,2011,5.038462
14.3,14,12,12,0,29,0,0,2011,8.711538
9.8,14,9,12,0,30,0,1,2011,9.942307
12.98,17,16,20,0,31,0,0,2011,9.230769
55.81,13,12,10,1,31,0,0,2011,11.65385
14,12,11,12,1,31,0,0,2011,12.80769
11.16,12,9,12,0,27,0,0,2011,8.288462
7.6,12,5,8,0,28,0,1,2011,5.576923
10,14,12,12,0,30,0,0,2011,9.461538
12,13,14,14,1,31,0,0,2011,11.25
21.75,14,14,14,1,28,0,0,2011,7.557693
11.63,9,9,10,1,28,0,0,2011,11.13461
8,16,12,12,1,27,0,0,2011,1
8.35,14,16,12,0,27,0,0,2011,4.480769
25,12,12,10,1,30,0,0,2011,11.44231
9.42,13,14,12,1,29,0,0,2011,6.403846
25,20,17,16,1,31,0,0,2011,1.75
10.82,19,12,12,1,29,0,0,2011,1.519231
13.5,12,12,12,1,30,0,0,2011,12.55769
10,17,13,12,1,29,0,0,2011,5.442307
28.37,20,16,14,1,31,0,0,2011,5.576923
15,14,16,14,1,28,0,0,2011,8.769231
12.85,18,18,20,0,29,0,0,2011,6.230769
18.75,17,12,17,1,29,0,0,2011,5.634615
13.19,12,20,13,1,31,0,0,2011,11.03846
23,12,12,12,1,27,0,0,2011,7.596154
7.25,12,12,12,1,31,0,0,2011,7.480769
16.82,16,14,16,0,27,0,0,2011,4.75
10,13,16,16,0,30,0,0,2011,12.03846
12,15,16,12,1,29,0,0,2011,9.615385
8.46,17,16,16,1,30,0,0,2011,7.596154
19.72,16,13,11,0,28,0,0,2011,4.75
11.78,12,13,14,0,28,0,0,2011,6.096154
16,13,12,14,1,30,0,0,2011,11.36539
17.12,15,16,16,1,29,0,0,2011,8.769231
20.46,17,14,12,0,27,0,0,2011,4.442307
14.81,19,13,16,1,31,0,0,2011,7
11,12,13,16,0,27,0,0,2011,7.846154
32.42,17,12,12,0,28,0,0,2011,4.576923
8,12,13,14,0,29,0,1,2011,8.346154
16.73,10,14,12,0,31,0,0,2011,11.32692
16,16,14,16,0,30,0,0,2011,7.807693
28.85,18,20,12,1,30,0,0,2011,5.903846
13,12,20,12,1,29,0,0,2011,6.596154
19.71,16,20,12,0,27,0,0,2011,5
9,13,13,12,0,29,0,0,2011,8.692307
14.42,12,12,12,1,28,0,0,2011,9.807693
15,16,12,12,0,27,0,0,2011,5.788462
15,13,12,12,0,30,0,0,2011,11.59615
18,10,16,12,1,30,0,0,2011,11.94231
16.7,16,14,12,0,29,0,0,2011,5.903846
11.54,12,14,12,0,28,0,0,2011,11.51923
25.66,13,8,11,1,30,0,1,2011,10.53846
15.59,18,12,9,0,31,0,0,2011,6.807693
18.75,13,12,9,1,27,0,0,2011,5.980769
10.25,12,12,12,0,28,0,0,2011,9.269231
20,11,9,11,1,29,0,0,2011,10.59615
23.9,17,9,11,1,27,0,0,2011,5.346154
18.6,14,12,12,1,28,0,0,2011,3.788461
32.69,17,12,16,1,31,0,0,2011,8.346154
24,15,12,12,1,31,0,0,2011,9.807693
40,16,12,12,1,27,0,0,2011,4.788462
12.78,12,12,12,1,30,0,0,2011,12.73077
9.37,12,12,12,0,31,0,0,2011,9.326923
24.23,16,12,12,0,28,0,0,2011,5.826923
18.4,12,12,4,0,27,0,0,2011,8.519231
13.5,12,12,4,1,27,0,0,2011,3.076923
9.85,9,12,9,1,29,0,0,2011,8.692307
5,12,12,11,0,28,0,0,2011,5.730769
8.3,12,12,12,0,28,0,0,2011,8.903846
11.67,13,13,15,0,31,0,0,2011,10.53846
28.85,14,14,14,0,28,0,0,2011,8.519231
22,16,12,8,0,31,0,0,2011,4.115385
20.5,18,14,12,0,27,0,0,2011,2.692308
17.86,17,14,12,0,29,0,0,2011,4.846154
25.67,12,12,15,1,31,0,0,2011,12.80769
18.75,17,12,14,0,27,0,0,2011,.3653846
15,15,12,11,1,29,0,0,2011,2.192308
14,12,12,12,1,28,0,0,2011,6.384615
10,12,12,9,1,30,0,0,2011,12.55769
15.78,14,12,9,0,29,0,0,2011,8.615385
13.35,13,12,9,0,27,0,0,2011,7.884615
17.5,19,12,12,0,30,0,0,2011,3.75
12.3,12,12,12,0,31,0,0,2011,12.30769
7.94,12,12,12,0,28,0,0,2011,9.557693
10.14,14,12,13,1,31,0,0,2011,10.84615
9.5,14,12,13,1,27,0,0,2011,6.788462
36.54,13,15,12,1,31,0,0,2011,10.09615
17.14,12,12,12,1,29,0,0,2011,9.923077
15,12,12,11,1,31,0,0,2011,12.59615
10.85,14,12,12,0,27,0,0,2011,3.923077
15.38,20,12,12,0,31,0,0,2011,4.384615
18.1,12,12,12,1,27,0,0,2011,8.769231
15.4,13,12,12,0,31,0,0,2011,10.73077
10,12,12,12,1,29,0,0,2011,6.326923
15,12,14,16,1,27,0,0,2011,8.846154
14.53,16,12,16,1,29,0,1,2011,5.980769
11,15,12,16,1,28,0,1,2011,3.134615
13.33,15,17,12,0,28,0,0,2011,5.288462
7.5,18,12,16,1,27,0,0,2011,2
15,17,13,18,0,28,0,0,2011,3
14.86,12,12,16,1,28,0,0,2011,9.519231
15,18,12,14,1,27,0,0,2011,.4807692
6.25,11,10,11,1,29,0,0,2011,5.480769
15,12,10,11,1,28,0,0,2011,10.53846
8.5,13,12,13,0,31,1,0,2011,7
7.85,15,16,12,0,30,1,0,2011,3.826923
14.71,16,16,20,0,28,0,0,2011,2.884615
15,12,12,12,1,28,1,0,2011,8.865385
25.6,15,20,16,0,30,0,0,2011,8.461538
21,15,13,12,0,28,1,0,2011,0
11.63,18,13,12,1,30,0,0,2011,6.461538
21.9,14,17,16,0,28,1,0,2011,5.173077
16,12,14,8,1,27,1,0,2011,6.692307
26,16,12,14,1,31,0,0,2011,8.384615
10.5,12,13,12,1,28,1,0,2011,5.826923
8,12,12,12,1,28,1,0,2011,6.903846
6.47,14,12,12,0,31,1,0,2011,4.807693
9.55,12,12,12,1,31,1,0,2011,10.53846
25.6,12,12,12,1,28,1,0,2011,4.75
25.6,12,12,12,1,27,1,0,2011,6.326923
8,10,12,7,1,30,1,0,2011,7.365385
9.5,16,12,10,0,30,1,0,2011,2.826923
21.45,16,16,16,1,29,0,0,2011,6.846154
9.25,11,11,6,0,27,1,0,2011,6.288462
9,17,12,12,0,27,1,0,2011,2.807692
12.75,14,14,12,0,29,1,0,2011,6.5
9.5,12,12,12,1,28,1,0,2011,6.038462
12.15,14,12,12,1,30,0,0,2011,7.673077
13,12,12,12,0,31,1,0,2011,13.34615
12,14,12,12,0,30,1,0,2011,10.23077
15,13,12,12,1,29,1,0,2011,3.480769
27.81,18,16,12,0,31,0,0,2011,3.326923
10.5,11,12,12,0,28,0,0,2011,9.923077
9,12,12,12,1,30,0,1,2011,10.05769
10,20,12,12,1,29,0,1,2011,1.884615
7.5,16,12,8,1,31,0,0,2011,2.980769
7.5,9,9,11,0,31,0,0,2011,4.730769
15.18,9,9,11,0,28,0,0,2011,6.134615
79.17,18,18,17,1,27,0,0,2011,2.826923
27,14,16,18,0,29,0,0,2011,10.11539
10,14,13,14,0,28,0,0,2011,5.865385
23.33,8,12,11,1,31,0,0,2011,14.26923
13.21,12,7,8,1,31,0,0,2011,11.61539
6.67,18,10,16,0,30,0,0,2011,5.365385
9.23,12,12,12,1,28,0,0,2011,9.653846
7.65,12,9,10,0,27,0,0,2011,3.865385
14.42,17,12,12,0,28,0,0,2011,3.980769
16.36,18,18,18,0,29,0,0,2011,5.730769
12,16,15,19,0,28,0,0,2011,4.653846
8,12,12,10,1,31,0,0,2011,12.32692
16.22,10,11,11,1,29,1,0,2011,4.807693
19.23,18,12,8,0,30,0,0,2011,4.5
15.38,17,13,12,1,30,1,0,2011,6.826923
20.27,17,13,12,0,30,1,0,2011,6.75
10.25,8,8,12,1,29,1,0,2011,8.365385
9.5,16,12,12,0,27,1,0,2011,3.326923
11.95,12,10,12,1,31,0,0,2011,11.48077
19.21,17,11,11,1,29,0,0,2011,6.269231
11.2,18,10,12,0,28,1,0,2011,4.480769
15.08,13,12,12,1,28,0,0,2011,7.384615
8,13,12,12,0,27,0,0,2011,6.884615
58.52,16,12,12,1,30,0,0,2011,8.653846
25.16,14,12,12,1,28,0,0,2011,8.75
12.5,15,12,5,1,29,1,0,2011,4.096154
12.18,9,14,12,1,27,0,0,2011,7.711538
37.5,12,12,12,1,28,0,0,2011,9.903846
8.5,10,14,12,0,27,0,0,2011,2.442308
25,18,16,12,1,31,1,0,2011,7.5
29,19,14,14,1,30,1,0,2011,6.076923
22.6,16,11,12,0,29,1,0,2011,5.711538
10.13,12,9,11,0,27,1,0,2011,9.711538
19,14,16,15,1,27,0,0,2011,7.788462
17,8,11,12,1,31,1,0,2011,8
15.5,12,9,3,1,30,1,0,2011,9.384615
10,18,16,14,1,31,0,0,2011,4.826923
14,16,17,12,1,28,0,0,2011,6.788462
13.65,18,10,14,1,30,0,0,2011,3.980769
15,12,14,12,1,28,1,0,2011,7.865385
20.15,14,14,12,1,27,1,0,2011,7.423077
7.25,12,13,14,0,29,1,0,2011,7.961538
16.55,12,13,12,1,27,1,0,2011,8.980769
17.65,14,13,7,0,31,0,0,2011,12.38461
15.28,17,18,18,0,29,0,0,2011,4.480769
12.98,18,14,15,0,30,1,0,2011,4.538462
43.27,17,18,14,1,29,0,0,2011,6.480769
7.25,15,16,16,0,29,1,0,2011,4.461538
8.55,9,11,12,0,28,1,0,2011,2.788461
13.36,14,12,13,0,31,0,0,2011,9.653846
15.38,19,11,9,0,29,0,0,2011,4
35.63,17,12,11,1,29,0,0,2011,5.711538
13.75,16,15,13,1,29,0,0,2011,5.038462
17.88,16,17,14,0,30,0,0,2011,7.730769
16.35,18,17,14,0,29,0,0,2011,7
44.13,16,16,12,1,29,0,0,2011,6.615385
13.94,15,14,13,0,29,0,0,2011,7.153846
12.73,16,13,16,0,30,1,0,2011,3.519231
11.5,13,10,9,0,28,0,0,2011,5.538462
10,12,13,12,1,30,0,1,2011,7.096154
10,14,13,12,0,27,0,1,2011,.6153846
11.42,13,13,11,1,29,0,0,2011,7.923077
21,16,12,12,0,29,1,0,2011,3.903846
24.04,18,16,15,0,28,0,0,2011,3.230769
19,9,12,12,1,29,1,0,2011,8.980769
9.5,17,16,16,1,30,0,0,2011,4.538462
14,12,16,16,1,27,0,0,2011,4.961538
35,16,14,12,1,29,0,0,2011,6.269231
11.09,13,12,14,0,29,0,0,2011,8.038462
8,12,12,11,0,30,1,0,2011,7.038462
50,17,12,12,0,30,1,0,2011,7.019231
7.75,16,12,12,0,28,1,0,2011,2.711539
7.25,12,12,12,0,29,1,0,2011,8.230769
14.14,12,14,14,0,29,1,0,2011,9.711538
16.2,13,13,16,1,27,1,0,2011,5.730769
16.16,17,12,12,1,28,1,0,2011,4.711538
18.27,18,14,11,0,31,1,0,2011,9.615385
16.35,12,12,12,1,27,1,0,2011,7.346154
13.5,17,14,13,0,28,0,0,2011,3.519231
14.69,16,12,14,0,27,0,0,2011,5.076923
25.48,16,17,12,0,29,0,0,2011,4.711538
21.5,14,12,12,1,28,1,0,2011,5.384615
11.5,15,12,8,1,30,1,0,2011,7.75
11.88,16,11,12,0,30,1,0,2011,7.75
11.11,9,12,10,1,27,0,0,2011,7.269231
10,14,12,12,0,28,1,0,2011,5.980769
9.5,12,12,16,1,30,1,0,2011,6.634615
28.84,14,12,13,1,30,0,0,2011,10
10.5,9,12,12,1,27,0,0,2011,6.365385
36.54,16,18,20,1,27,0,1,2011,5.942307
11.16,11,12,11,1,27,0,0,2011,8.807693
28,16,14,14,0,30,0,0,2011,7.980769
8.5,10,7,11,0,31,1,0,2011,8
13.5,12,12,12,1,30,0,0,2011,11.15385
25,18,17,15,1,28,0,0,2011,3.75
12.77,20,18,20,0,31,0,0,2011,6.076923
18.46,20,16,18,0,28,0,0,2011,3.711539
8.98,12,12,12,0,27,0,0,2011,8.942307
10.58,10,7,9,0,28,0,0,2011,9.980769
8.68,10,14,12,0,27,0,0,2011,6.576923
9.97,12,12,12,0,30,0,0,2011,11.96154
6.43,12,8,9,1,29,1,0,2011,8.403846
8.19,12,12,8,0,31,0,0,2011,11.55769
14,15,12,9,1,30,1,0,2011,6.711538
16,12,9,12,0,30,1,0,2011,7.711538
12.5,10,6,2,1,28,0,1,2011,11.11539
20,10,5,5,1,29,0,0,2011,8.288462
41,15,12,14,1,27,0,0,2011,4.461538
17,13,12,12,1,31,0,1,2011,11.73077
64.25,14,12,12,0,30,0,1,2011,5.788462
10.5,13,12,15,0,31,0,1,2011,3.576923
9.5,10,12,15,0,29,0,1,2011,3.384615
9,17,15,15,0,30,0,0,2011,7.057693
11,14,15,12,0,30,0,0,2011,9.461538
19.77,8,15,12,1,27,0,0,2011,7.288462
20.73,18,16,15,1,27,0,0,2011,1.307692
37,15,14,12,1,30,0,0,2011,7.173077
10.6,14,14,13,0,30,0,0,2011,5.480769
14.75,10,14,13,1,27,0,0,2011,9.192307
13.15,15,10,12,0,30,1,0,2011,4.769231
17.35,12,9,12,1,29,1,0,2011,9.884615
9.5,14,14,12,0,31,1,0,2011,6.019231
11,13,12,12,1,30,1,0,2011,9.134615
19.75,16,12,12,1,30,1,0,2011,8.134615
10.17,13,12,14,1,29,0,0,2011,8.75
10.95,13,12,14,0,28,0,0,2011,8.461538
18,12,12,14,1,27,0,0,2011,7.961538
12.06,13,12,12,0,27,0,0,2011,8.038462
13.32,18,14,12,0,30,0,0,2011,3.846154
15.63,18,13,14,1,28,0,0,2011,4
17.69,14,12,15,1,27,0,0,2011,8.403846
25,16,12,15,0,28,0,0,2011,4.365385
13.44,14,10,6,0,27,0,1,2011,6.961538
7.27,12,9,12,0,29,0,0,2011,5.192307
12,18,13,15,0,31,1,0,2011,5.615385
10,19,13,15,0,29,1,0,2011,2.288461
13.29,12,18,18,1,28,0,0,2011,9.230769
17.31,20,13,12,0,29,0,0,2011,2.884615
40.87,16,13,12,0,27,0,0,2011,5.788462
15.72,16,13,12,0,29,0,0,2011,0
13.49,16,16,16,0,30,0,0,2011,6.730769
7.25,11,12,12,0,29,0,0,2011,2.711539
21.63,16,13,12,0,28,0,0,2011,2.057692
14.8,19,12,13,0,29,0,0,2011,3.692308
16.35,17,14,13,1,30,0,0,2011,5.326923
9,13,12,12,0,30,0,0,2011,7.192307
21,12,12,12,1,31,0,0,2011,12.17308
26.53,17,16,16,0,30,0,0,2011,6.673077
14.17,12,12,12,1,28,0,0,2011,10.51923
22,12,12,6,0,27,0,0,2011,8.038462
12,12,12,6,0,27,0,0,2011,7.346154
26.9,14,12,14,0,30,0,0,2011,6.692307
22.04,14,12,12,1,28,0,0,2011,7.826923
8.75,12,12,12,0,30,0,0,2011,7.865385
13.33,14,12,14,0,27,1,0,2011,6.480769
13.25,16,14,12,1,28,1,0,2011,5.788462
25,14,12,12,1,31,1,0,2011,7.980769
13.5,14,12,12,0,30,0,0,2011,9.307693
21.63,13,12,14,1,30,0,0,2011,11.55769
8.38,20,16,20,0,28,0,0,2011,.6346154
13.29,16,16,16,0,30,0,0,2011,9.769231
16.83,19,16,16,0,30,0,0,2011,5.346154
15,13,12,8,1,30,0,1,2011,10.71154
6,20,18,18,1,29,0,0,2011,0
24.91,14,18,17,1,29,0,0,2011,8.365385
20,14,16,17,1,28,0,0,2011,9.326923
15.75,16,14,20,1,27,0,0,2011,5.5
12,15,18,12,1,31,0,0,2011,8.75
21,12,18,12,1,29,0,0,2011,9.769231
15.26,16,14,16,0,30,0,0,2011,5.346154
31.25,16,16,16,1,29,0,0,2011,7.769231
15.12,17,16,16,0,27,0,0,2011,4.653846
38.46,16,20,20,1,27,0,0,2011,4.423077
8,14,18,13,0,28,0,0,2011,2.557692
11.4,11,14,14,1,30,0,0,2011,8.692307
13,18,17,18,0,29,0,0,2011,3.057692
7.6,12,14,12,0,28,0,0,2011,5.384615
12.34,12,18,16,0,31,0,0,2011,9.653846
7.38,12,14,14,0,31,0,0,2011,11.30769
26.22,12,12,12,1,29,0,1,2011,11.44231
17.22,13,12,12,1,27,0,1,2011,5.903846
8,12,12,12,1,28,0,0,2011,9.173077
10,14,16,12,0,28,0,0,2011,6.826923
11.59,12,12,12,1,31,0,0,2011,9.826923
8.3,16,13,12,0,27,0,0,2011,3.865385
11.24,12,18,12,0,28,0,0,2011,6.884615
18.5,12,12,12,1,28,0,0,2011,8.596154
9.85,12,12,12,0,27,0,0,2011,7.25
10.25,12,16,10,0,30,0,0,2011,6.75
21.37,17,14,16,1,30,0,0,2011,6.538462
9,17,14,16,0,27,0,0,2011,2.288461
15,17,16,12,1,28,0,0,2011,4.134615
16,12,14,14,1,31,0,0,2011,11.46154
8,16,14,14,1,28,0,0,2011,5.846154
7.36,12,12,12,1,30,0,0,2011,7.365385
23.67,19,17,20,1,30,0,0,2011,2.865385
28,16,17,20,1,27,0,0,2011,1.653846
65,12,12,16,1,29,0,0,2011,6.230769
15,16,16,18,1,30,0,0,2011,2
12,18,14,12,0,27,0,0,2011,2.673077
28.52,15,14,20,0,27,0,0,2011,5.730769
33.65,15,18,19,1,29,0,1,2011,7.75
15,12,12,12,1,30,0,0,2011,11.53846
18,18,16,16,0,29,0,0,2011,3
32.05,16,10,14,0,29,0,0,2011,6.576923
8.32,16,18,14,1,30,0,0,2011,3.980769
21,14,16,14,1,28,0,0,2011,6.75
7.4,12,12,16,0,29,0,0,2011,7.423077
10.81,9,14,18,1,28,0,0,2011,7.730769
30.77,19,17,20,1,31,0,0,2011,6.230769
18.32,16,16,16,0,29,0,0,2011,7.076923
13.85,12,12,12,1,28,0,0,2011,5.807693
17.59,17,16,14,1,30,0,0,2011,6.75
19,17,12,16,0,28,0,0,2011,3.692308
11.5,14,13,12,0,31,0,0,2011,9.673077
15.25,14,12,12,0,31,0,0,2011,11.23077
15.5,14,12,12,0,28,0,0,2011,3.903846
15,18,13,13,0,28,0,0,2011,3.442308
62.02,12,12,9,1,27,0,0,2011,8.807693
20,12,14,13,0,30,0,0,2011,11.67308
8.75,12,12,11,0,31,0,0,2011,9.076923
19.5,18,16,13,1,27,0,0,2011,2.288461
21.5,16,12,17,1,30,0,0,2011,7.519231
18.5,17,12,17,1,27,0,0,2011,2.596154
19,12,12,8,1,31,0,0,2011,6.596154
26,14,12,8,1,28,0,0,2011,7.576923
11,14,9,16,1,31,0,0,2011,8.538462
14.86,16,12,12,0,30,0,0,2011,7.519231
19.77,14,16,11,0,29,0,0,2011,9.288462
29.68,15,16,11,1,27,0,0,2011,6.423077
12.04,13,14,12,1,28,0,0,2011,7.403846
23.08,17,10,9,0,31,0,0,2011,5.711538
33.17,14,14,12,1,27,0,0,2011,5.75
7.5,14,12,9,1,30,0,0,2011,7.692307
26.44,16,12,9,1,28,0,0,2011,4.057693
13.69,16,16,16,0,31,0,0,2011,3.269231
29.07,12,13,12,1,30,0,0,2011,12.30769
14.69,17,12,14,0,29,0,0,2011,5.75
15.77,12,12,14,0,27,0,0,2011,8.557693
15,13,15,11,0,31,0,0,2011,5.365385
16,18,13,13,0,27,0,0,2011,2.865385
11,16,13,12,0,29,0,0,2011,7.980769
12.8,12,12,12,0,31,0,0,2011,11.5
13.46,17,12,12,0,27,0,0,2011,4.365385
15.11,17,12,12,0,31,0,0,2011,8.711538
24.04,16,16,17,1,27,0,0,2011,4.711538
22,16,16,18,1,30,0,0,2011,2.384615
13.62,19,13,14,0,31,0,0,2011,5.826923
9.27,17,13,14,0,27,0,0,2011,3.730769
21.63,12,14,12,0,30,0,0,2011,8
20.98,12,14,12,1,28,0,0,2011,6.634615
10,14,14,9,0,31,0,0,2011,6.826923
22.29,12,13,12,1,28,0,0,2011,7.365385
28.57,20,12,10,1,30,0,0,2011,4.519231
13.5,16,16,17,0,27,0,0,2011,3.961539
15,10,12,12,1,30,0,0,2011,8.634615
15,14,13,12,0,28,0,0,2011,2.923077
9.75,14,14,9,0,28,0,1,2011,4.269231
8.5,13,9,12,0,31,0,0,2011,1.134615
11.75,11,14,12,0,29,0,0,2011,6
18.86,12,14,12,1,28,0,0,2011,9.576923
12,11,15,19,0,28,0,0,2011,7.961538
21,16,15,14,0,30,0,0,2011,8.173077
35.5,12,12,12,1,31,0,0,2011,13.86539
8.5,13,14,19,0,28,0,0,2011,8.326923
24.52,17,8,12,0,30,0,0,2011,6.769231
23,16,16,15,0,28,0,0,2011,2.75
18,12,12,14,1,31,0,0,2011,10.61539
16.67,14,12,12,1,27,0,0,2011,1.423077
8.7,12,12,14,0,30,0,0,2011,7.538462
26.42,12,12,12,1,28,0,0,2011,7.923077
25,16,16,16,0,28,0,0,2011,4.923077
16.3,11,12,12,1,27,0,0,2011,6.903846
8,16,12,12,0,28,1,0,2011,4
10,16,17,12,1,28,0,0,2011,.9807692
50,18,14,14,0,31,0,0,2011,6.596154
17.96,14,20,12,0,30,0,1,2011,9.865385
11,16,13,12,0,29,0,0,2011,5.288462
22,11,12,12,0,31,0,1,2011,14.42308
16.67,16,16,17,1,29,0,0,2011,4.692307
11.5,13,13,18,0,27,0,0,2011,4.865385
20.93,16,14,12,1,30,0,0,2011,2.384615
19.7,12,14,12,1,29,0,1,2011,10.21154
14,16,16,15,1,27,0,0,2011,5.057693
10,15,20,14,0,28,0,0,2011,6.423077
16.9,13,14,16,0,30,0,0,2011,9.692307
10,14,14,14,1,29,1,0,2011,2.75
26,16,17,14,0,27,0,0,2011,5.25
19.64,17,12,12,0,29,0,0,2011,5.75
16.01,14,12,14,0,30,0,0,2011,5.230769
42.31,17,10,16,1,31,0,0,2011,2.980769
9,9,12,12,0,27,0,0,2011,6.596154
35,12,15,13,1,27,0,0,2011,6.076923
9,11,14,12,1,28,0,0,2011,8.711538
10,10,14,14,0,30,1,0,2011,6.057693
20,10,11,11,1,27,1,0,2011,6.326923
12,12,14,10,0,27,0,1,2011,2.538461
11,12,12,12,1,30,0,0,2011,12.90385
12.25,17,13,16,1,30,0,0,2011,6.75
39.05,14,6,16,1,30,0,0,2011,9.942307
47.62,18,17,18,0,28,1,0,2011,3.769231
12.5,11,13,13,1,27,0,0,2011,7.192307
9.75,12,13,13,1,27,0,0,2011,8.173077
56.25,14,13,13,1,29,0,0,2011,5.884615
7.43,11,12,11,0,28,1,0,2011,7.826923
15,10,12,15,1,30,1,0,2011,10.25
23.72,15,11,14,1,30,0,0,2011,9.865385
13.46,12,11,14,0,31,1,0,2011,8.923077
11.25,15,11,14,0,31,1,0,2011,6.865385
18.33,12,11,14,1,30,1,0,2011,9.057693
22.11,15,14,14,0,31,0,1,2011,4.615385
26.5,15,14,14,1,29,0,1,2011,7.384615
25.38,16,16,16,0,27,0,0,2011,5.307693
11.63,12,9,4,0,31,0,1,2011,12.53846
10,12,12,9,1,29,0,0,2011,7.884615
15,12,14,7,1,31,0,0,2011,12.73077
19.47,16,12,12,1,27,1,0,2011,2.192308
13.5,17,15,12,0,28,0,0,2011,4.846154
12,13,12,14,0,28,0,1,2011,8.134615
15.21,17,14,12,0,27,0,0,2011,4.807693
14,9,9,10,1,30,0,1,2011,12.73077
35,16,9,9,0,27,0,1,2011,1.269231
15,19,14,14,1,31,0,0,2011,7.576923
16.8,18,14,14,1,28,0,0,2011,1.538462
8.75,18,12,12,0,28,0,0,2011,3.288461
24.28,16,17,18,0,30,0,0,2011,8.596154
20,17,17,18,0,28,0,0,2011,4.653846
17.65,14,16,8,0,31,0,1,2011,6.653846
17,12,12,12,1,28,0,0,2011,9.711538
14.36,12,14,5,1,30,0,1,2011,10.13461
18.55,13,14,5,1,28,0,1,2011,4.5
26.5,19,14,5,1,27,0,1,2011,2.596154
14,12,12,9,1,31,0,1,2011,11.40385
12.08,12,12,9,1,29,0,1,2011,11.01923
14.25,12,12,9,0,28,1,0,2011,8.692307
7.5,12,12,12,1,29,1,0,2011,6.596154
8.9,12,12,12,0,28,1,0,2011,7.25
26,18,14,18,0,31,1,0,2011,4.711538
67.45,19,16,16,0,28,0,0,2011,2.788461
20,13,14,16,0,30,0,0,2011,5.25
14.24,14,13,14,1,28,0,0,2011,3.634615
25.48,18,13,12,0,31,0,0,2011,7.884615
10.82,13,13,13,1,30,0,1,2011,10.15385
38.46,16,18,14,1,30,0,0,2011,8.403846
12.61,12,14,12,1,30,0,0,2011,8.557693
40.57,16,18,14,0,30,0,0,2011,8.326923
23.99,20,14,12,1,29,0,0,2011,4.75
5.25,11,12,12,0,30,0,0,2011,8.730769
15,16,15,13,1,30,0,0,2011,3.076923
25.64,16,16,16,0,29,0,0,2011,7.884615
